model_key,model_hf_id,task,example_id,ratio_name,compressor_model,original_input_tokens,compressed_input_tokens,output_tokens,input_token_reduction,exact_match,f1,prediction,best_answer,elapsed_s,status,error_type,error_message,compression_meta
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,4567b6935bf5c64a1974b1089d67d176d9acac6b29836cb7,4x,NousResearch/Llama-2-7b-hf,4519,1132,80,0.7495,True,0.1111,"The Norwegian football club from Kristiansand that Viking beat in the 2011 La Manga Cup is IK Start. IK Start is currently playing in Tippeligaen and was promoted from Adeccoligaen in 2012. However, the question asks for the Norwegian club that Viking beat, which is not IK Start but Start, another Norwegian club. Therefore, the",IK Start,10.39,ok,,,"{""kwargs"": {""question"": ""The 2011 La Manga Cup was won by Viking, who beat which Norwegian football club from the town of Kristiansand, currently playing in Tippeligaen having been promoted from Adeccoligaen in 2012?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4218, ""compressed_tokens"": 1003, ""ratio"": ""4.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 35, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,d3b197d5b4da1198fc9c232524faced0f528b89f919b8061,4x,NousResearch/Llama-2-7b-hf,5695,1533,19,0.7308,True,0.1333,"Both Allure and Claudia are beauty magazines, but they target different markets and have different histories.",Allure,13.34,ok,,,"{""kwargs"": {""question"": ""Which is a beauty magazine, Allure or Claudia?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5286, ""compressed_tokens"": 1353, ""ratio"": ""3.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 36, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,4670f2a542ac06d27e47a74a042cf57f743fba34722a7dc5,4x,NousResearch/Llama-2-7b-hf,4608,1075,1,0.7667,True,1.0,William,William,9.66,ok,,,"{""kwargs"": {""question"": ""What is the first name of the author who wrote the play in which R\u00f8nnaug Alten made her stage debut at Den Nationale Scene in 1930 as \""Viola\""?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4134, ""compressed_tokens"": 909, ""ratio"": ""4.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 16, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,9dc6d234e2406aef691ea02ddc2064f343fc30cbc534c937,4x,NousResearch/Llama-2-7b-hf,5802,1404,17,0.758,True,0.1818,"Yes, Pothos and Tibouchina Aubl are both flowering plant genera.",yes,12.63,ok,,,"{""kwargs"": {""question"": ""Are Pothos and Tibouchina Aubl both flowering genus of plants?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5753, ""compressed_tokens"": 1382, ""ratio"": ""4.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 28, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,5e7675388334946fc508c4c8ac4ab0c491910fcc0e048bfd,4x,NousResearch/Llama-2-7b-hf,5432,1242,75,0.7714,True,0.0455,"SR connector is based on the BNC connector, which is often used for coaxial cable. The SR connector is a Russian-made RF connector that is a variant of the BNC connector, differing slightly in dimensions due to discrepancies in imperial to metric conversion. Both are designed for coaxial cables and are generally interchangeable with some force applied. (Reference: Passage 6)",coaxial,11.31,ok,,,"{""kwargs"": {""question"": ""SR connector is based on the connector that is often used for what type of cable?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5262, ""compressed_tokens"": 1176, ""ratio"": ""4.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 32, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,78e73e15102e688a5b5f43155b11658907db8caa30fdb16e,4x,NousResearch/Llama-2-7b-hf,1850,583,80,0.6849,False,0.3636,"Suining had a population of 658,798 in 2002, as stated in the passage. Qionghai, on the other hand, does not have any population data provided in the given information. The passage mentions that Qionghai is a county in Hainan province, but it does not provide any population figures for it. Therefore, the","In 2002, Suining had a population of 658,798.",5.55,ok,,,"{""kwargs"": {""question"": ""Did Qionghai or Suining  have a population of 658,798 in 2002? "", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 1770, ""compressed_tokens"": 530, ""ratio"": ""3.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 13, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,4d6aafffd109cb61fd543f44bda770fda0cf1e1c3798548b,4x,NousResearch/Llama-2-7b-hf,4689,1167,2,0.7511,True,1.0,Albert Park,Albert Park,10.49,ok,,,"{""kwargs"": {""question"": ""1956 Night Series Cup games were played at what inner suburb of Melbourne that is 3km south of Melbourne's central business district?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4420, ""compressed_tokens"": 1047, ""ratio"": ""4.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 30, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,ddd046530f4979511397f82fe5391d0a646c0aa18225a98e,4x,NousResearch/Llama-2-7b-hf,5029,1090,67,0.7833,False,0.0,"The passage states that Maude Smith was married to John A. McDougald, a prominent Canadian businessman. However, the passage does not provide any information about the birthplace of John A. McDougald. Therefore, based on the given information, it is not possible to determine where the husband of Maude Smith was born.",,10.45,ok,,,"{""kwargs"": {""question"": ""Where was the husband of Maude Smith born?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4755, ""compressed_tokens"": 1003, ""ratio"": ""4.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 29, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,57543e0892f90733bf97dc270cdb36eb9bf8e2230940bcb9,4x,NousResearch/Llama-2-7b-hf,3982,972,66,0.7559,True,0.2222,"Henry Goes Arizona has the director who died first. Edwin L. Marin, the director of Henry Goes Arizona, died in 1951, while Duccio Tessari, the director of Tex and the Lord of the Deep, died in 1994. Therefore, Edwin L. Marin died first.",Henry Goes Arizona,9.22,ok,,,"{""kwargs"": {""question"": ""Which film has the director who died first, Tex And The Lord Of The Deep or Henry Goes Arizona?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 3758, ""compressed_tokens"": 902, ""ratio"": ""4.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 30, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,ee29eb2556135405fa19a48b0abdff0aceddef7594169c33,4x,NousResearch/Llama-2-7b-hf,5433,1497,80,0.7245,False,0.0,"The passage does not provide a specific date of death for William Le Poer Trench's father. However, it mentions that William Le Poer Trench, 3rd Earl of Clancarty, was born on 21 September 1803 and that his father was William Power Keating Trench, 1st Earl of Clancarty. Given that William Le Poer",,12.49,ok,,,"{""kwargs"": {""question"": ""When did William Le Poer Trench's father die?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5076, ""compressed_tokens"": 1372, ""ratio"": ""3.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 22, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,884614fa7d0fe723587d2f2677d3f2143cd13ab74391bea6,4x,NousResearch/Llama-2-7b-hf,5966,1356,78,0.7727,False,0.0,"Marion Byron, the wife of Lou Breslow, was born in 1911. The passage does not provide information about her place of birth, only her birth year and that she was an actress and comedian. Therefore, based on the given information, it is not possible to determine her place of birth. The birth year is the only specific detail provided about her origins.",,11.92,ok,,,"{""kwargs"": {""question"": ""Where was the wife of Lou Breslow born?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5641, ""compressed_tokens"": 1262, ""ratio"": ""4.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 29, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,7940c60a5ff2d81b62d118253577d1d891057ca45695e91a,4x,NousResearch/Llama-2-7b-hf,5102,1262,4,0.7526,True,1.0,"Oklahoma City, Oklahoma","Oklahoma City, Oklahoma",11.14,ok,,,"{""kwargs"": {""question"": ""What is the place of birth of the director of film Sweepstakes (Film)?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4754, ""compressed_tokens"": 1207, ""ratio"": ""3.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 27, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,63df7238a0005c6bffc122ca97570a95eb1d3711abaee205,4x,NousResearch/Llama-2-7b-hf,2339,628,16,0.7315,False,0.0,"No, Nick Varner and Carl Duser do not share the same nationality.",,6.2,ok,,,"{""kwargs"": {""question"": ""Do Nick Varner and Carl Duser share the same nationality?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 2152, ""compressed_tokens"": 567, ""ratio"": ""3.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 14, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,7140432f1c424674d04ea819fa63f85aa4f154d72ab66285,4x,NousResearch/Llama-2-7b-hf,5742,1374,57,0.7607,False,0.0,"Marcus Annius Libo's aunt is Lucius Scribonius Libo Rupilius Frugi Bonus's wife, Vitellia, who is also the mother of Rupilia Faustina Annius Verus, Marcus Annius Libo's mother.",,12.02,ok,,,"{""kwargs"": {""question"": ""Who is Marcus Annius Libo's aunt?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5554, ""compressed_tokens"": 1325, ""ratio"": ""4.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 27, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,6e7d2d0700c8ec6fc15dc188c42d8104b89935219254fdaf,4x,NousResearch/Llama-2-7b-hf,4616,1212,67,0.7374,True,0.2143,"The director of the film ""Clowning Around"" is George Whaley, and according to the information provided in Passage 3, George Whaley was born in Castlemaine, Victoria, Australia. Therefore, the place of birth of the director of ""Clowning Around"" is Castlemaine, Victoria, Australia.","Castlemaine, Victoria, Australia",10.54,ok,,,"{""kwargs"": {""question"": ""What is the place of birth of the director of film Clowning Around?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4255, ""compressed_tokens"": 1109, ""ratio"": ""3.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 24, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,9b0b29e391c61c570b20fae813486bc757c1fb7d25d83049,4x,NousResearch/Llama-2-7b-hf,6729,1715,19,0.7451,True,0.2,The paternal grandfather of Dibyasambandh is King Mongkut of Siam.,Mongkut,14.59,ok,,,"{""kwargs"": {""question"": ""Who is the paternal grandfather of Dibyasambandh?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 6619, ""compressed_tokens"": 1714, ""ratio"": ""3.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 38, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,ead67129fee9b0024c9c3f53041469d74cf8a0281e39febb,4x,NousResearch/Llama-2-7b-hf,5003,1319,33,0.7364,True,0.125,"Yes, the directors of the films ""Betrayal"" (1932) and ""The Godsend"" share the same nationality, which is British.",yes,11.36,ok,,,"{""kwargs"": {""question"": ""Do director of film Betrayal (1932 Film) and director of film The Godsend (Film) share the same nationality?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4638, ""compressed_tokens"": 1199, ""ratio"": ""3.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 30, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,7a35ba110f4c26f7eb9d4dcc2e8c1baac383c777f0904976,4x,NousResearch/Llama-2-7b-hf,4608,1040,26,0.7743,False,0.08,"To determine which film has the director who was born earlier, we need to identify the birth years of the directors for both films.",Murderer In The Fog,9.62,ok,,,"{""kwargs"": {""question"": ""Which film has the director who was born earlier, Khud-Daar or Murderer In The Fog?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 4335, ""compressed_tokens"": 954, ""ratio"": ""4.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 23, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,f0523a41000b43996413780968b611c3f4d28b87f4acc859,4x,NousResearch/Llama-2-7b-hf,1800,463,27,0.7428,True,0.125,"No, Revolt in the Big House and The Fugitive (1914 Film) are not from the same country.",no,5.17,ok,,,"{""kwargs"": {""question"": ""Are Revolt In The Big House and The Fugitive (1914 Film) from the same country?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 1759, ""compressed_tokens"": 414, ""ratio"": ""4.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 18, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,5844352bd3fe5898756970abec3099ec694be6ad15c498db,4x,NousResearch/Llama-2-7b-hf,2582,736,80,0.7149,True,0.2174,"Indradhanura Chhai came out earlier than The Death of Black King. Indradhanura Chhai was released in 1993, while the information provided does not specify the exact release year of The Death of Black King, but it is mentioned in the context of historical and cultural references, suggesting it is from a much earlier period, possibly the 1710s based",The Death Of Black King,7.02,ok,,,"{""kwargs"": {""question"": ""Which film came out earlier, Indradhanura Chhai or The Death Of Black King?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 2534, ""compressed_tokens"": 698, ""ratio"": ""3.6x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 22, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,35cbcb102aa5b4f9188011190e0f30456df5673fcddacf49,4x,NousResearch/Llama-2-7b-hf,5299,1179,68,0.7775,True,0.2222,"Prince Of Arcadia was released earlier. Prince of Arcadia is a 1933 British musical comedy film, while Italia-Germania 4-3 is a 1990 Italian comedy film. Therefore, Prince of Arcadia predates Italia-Germania 4-3 by about 57 years.",Prince Of Arcadia,10.39,ok,,,"{""kwargs"": {""question"": ""Which film was released earlier, Prince Of Arcadia or Italia-Germania 4-3?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5025, ""compressed_tokens"": 1087, ""ratio"": ""4.6x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 24, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,67705e148a6e0540819f466bb4fdc73ed2e5cbcd64d80930,4x,NousResearch/Llama-2-7b-hf,5948,1554,36,0.7387,True,0.1111,"Herbert Maisch, the director of the film Nanon (1938), died on 10 October 1971 in Köln (Cologne), Germany.",Köln,13.06,ok,,,"{""kwargs"": {""question"": ""Where did the director of film Nanon (1938 Film) die?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.25}, ""origin_tokens"": 5519, ""compressed_tokens"": 1436, ""ratio"": ""3.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 26, ""used_merged_context"": false}"
