model_key,model_hf_id,repo_name,file_path,example_id,setting_name,evaluator_layer,evaluator_heads,original_input_tokens,compressed_input_tokens,original_context_tokens,compressed_context_tokens,observation_window_tokens,input_token_reduction,exact_match,edit_sim,prefix_match,prediction,gold_next_line,elapsed_s,status,error_type,error_message,attention_estimated_gb
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,modelscope/llmuses,llmuses/run_ms.py,modelscope/llmuses/llmuses/run_ms.py#40,6x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",6895,2067,5816,988,50,0.7002,False,0.9155,False,"model_adapter = ContinuationLogitsModelAdapter(model_id=model_id,","            model_adapter = ContinuationLogitsModelAdapter(model_id=model_id,",8.03,ok,,,3.542
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,zju3dv/EasyVolcap,scripts/gaussian/merge_pcd.py,zju3dv/EasyVolcap/scripts/gaussian/merge_pcd.py#41,6x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",1171,395,934,158,58,0.6627,False,0.3288,False,# Load the points from the vhull file,"        v, c, n, s = load_pts(vhull)",3.68,ok,,,0.102
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,VILA-Lab/GBLM-Pruner,lib/prune.py,VILA-Lab/GBLM-Pruner/lib/prune.py#42,6x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",3054,1705,1625,276,48,0.4417,False,0.0625,False,</think>,"            wrapped_layers[name] = WrappedGPT(subset[name], layer_id=i, layer_name=name)",4.66,ok,,,0.695
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,chenruduan/OAReactDiff,oa_reactdiff/tests/model/test_equiv.py,chenruduan/OAReactDiff/oa_reactdiff/tests/model/test_equiv.py#43,6x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",5093,1505,4322,734,37,0.7045,False,0.1895,False,# Check if the model is rotation equivariant,"            print(tensor_relative_diff(_h, _h_rot))",6.02,ok,,,1.933
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,ruudjuffermans/Event-Driven-Backtester,example.py,ruudjuffermans/Event-Driven-Backtester/example.py#44,6x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",3240,698,3062,520,65,0.7846,False,0.2133,False,loop = Loop(,"backtest = Loop(generator, execution, portfolio, strategy, 0.0)",4.29,ok,,,0.782
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,RobertCsordas/moe_attention,tasks/simple/language_model/transformer_lm_mixin.py,RobertCsordas/moe_attention/tasks/simple/language_model/transformer_lm_mixin.py#45,6x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",17617,17617,16010,16010,0,0.0,False,0.0,False,,"    def train_step(self) -> Tuple[Result, Dict[str, Any]]:",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=23.12GiB budget=8.00GiB seq_len=17617,0.0
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,IDSIA/automated-cl,main.py,IDSIA/automated-cl/main.py#46,6x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",19431,19431,17148,17148,0,0.0,False,0.0,False,,    dataloader_a = BatchMetaDataLoader(,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=28.13GiB budget=8.00GiB seq_len=19431,0.0
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,kayprogrammer/socialnet-v2,apps/accounts/views.py,kayprogrammer/socialnet-v2/apps/accounts/views.py#47,6x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",3359,1312,2466,419,47,0.6094,False,0.2174,False,async def logout(request):,"    auth=AuthUser(),",4.69,ok,,,0.841
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,SALT-NLP/Efficient_Unlearning,src/models/transformers/parameter-efficient-finetuning/models/auto/adapter_model.py,SALT-NLP/Efficient_Unlearning/src/models/transformers/parameter-efficient-finetuning/models/auto/adapter_model.py#48,6x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",4163,1062,3736,635,43,0.7449,False,0.2857,False,# Create a new class with the right name from the base,class AutoAdapterModel(_BaseAutoModelClass):,5.11,ok,,,1.291
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,alipay/PainlessInferenceAcceleration,pia/lookahead/models/baichuan/modeling_baichuan.py,alipay/PainlessInferenceAcceleration/pia/lookahead/models/baichuan/modeling_baichuan.py#49,6x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",14997,14997,13527,13527,0,0.0,False,0.0,False,,class BaichuanPreTrainedModel(LookaheadPreTrainedModel):,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=16.76GiB budget=8.00GiB seq_len=14997,0.0
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,modelscope/normal-depth-diffusion,ldm/models/diffusion/ddpm.py,modelscope/normal-depth-diffusion/ldm/models/diffusion/ddpm.py#50,6x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",13202,13202,12018,12018,0,0.0,False,0.0,False,,            self.prior_model = instantiate_from_config(prior_model),0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=12.99GiB budget=8.00GiB seq_len=13202,0.0
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,mpenning/ciscoconfparse2,ciscoconfparse2/ciscoconfparse2.py,mpenning/ciscoconfparse2/ciscoconfparse2/ciscoconfparse2.py#51,6x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",42488,42488,41606,41606,0,0.0,False,0.0,False,,"    NXOSAccessLine,",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=134.50GiB budget=8.00GiB seq_len=42488,0.0
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,newcastleuniversity/DISPEL,dispel/providers/generic/tasks/pinch/steps.py,newcastleuniversity/DISPEL/dispel/providers/generic/tasks/pinch/steps.py#52,6x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",29195,29195,27695,27695,0,0.0,False,0.0,False,,    aggregations = DEFAULT_AGGREGATIONS_Q95_CV,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=63.50GiB budget=8.00GiB seq_len=29195,0.0
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,ali-vilab/dreamtalk,inference_for_demo_video.py,ali-vilab/dreamtalk/inference_for_demo_video.py#53,6x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",6820,2114,5669,963,57,0.69,False,0.7164,False,"crop_src_image(args.image_path, src_img_path, 1.0, detector=dlib_detector())","        crop_src_image(args.image_path, src_img_path, 0.4)",7.14,ok,,,3.465
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,CodeWithEmad/num2fa,num2fa/converters/word_converter.py,CodeWithEmad/num2fa/num2fa/converters/word_converter.py#54,6x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",1095,650,536,91,39,0.4064,False,0.04,False,elif e:,                + _natural_words(numerator),3.58,ok,,,0.089
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,lmb-freiburg/ldce,scripts/ldce.py,lmb-freiburg/ldce/scripts/ldce.py#55,6x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",11665,11665,10242,10242,0,0.0,False,0.0,False,,    classifier_model.train = disabled_train,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=10.14GiB budget=8.00GiB seq_len=11665,0.0
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,SkunkworksAI/BakLLaVA,llava/model/language_model/mpt/modeling_mpt.py,SkunkworksAI/BakLLaVA/llava/model/language_model/mpt/modeling_mpt.py#56,6x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",8048,3160,5888,1000,47,0.6074,False,0.1153,False,"The code is part of an AI model, and the user is trying to understand how the attention bias is being handled in the model. They have provided several code snippets from different files related to the model's attention mechanism. The user wants to know how the attention bias is being shaped and built in the","        MODEL_INIT_REGISTRY[init_fn_name](module=module, n_layers=self.config.n_layers, d_model=self.config.d_model, **self.config.init_config)",8.4,ok,,,4.826
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,openvinotoolkit/openvino.genai,llm_bench/python/utils/conversion_utils/helpers.py,openvinotoolkit/openvino.genai/llm_bench/python/utils/conversion_utils/helpers.py#57,6x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",1624,977,779,132,50,0.3984,False,0.1304,False,"def compress_weights(ov_model, tok, config, out_path, compress_weights_format=""INT8"", fp16=False, args={}, model_name=""openvino_model""):",        if model_id in INT4_MODEL_CONFIGURATION:,3.78,ok,,,0.196
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,OPPOMKLab/u-LLaVA,models/GroundingDINO/groundingdino/models/GroundingDINO/groundingdino.py,OPPOMKLab/u-LLaVA/models/GroundingDINO/groundingdino/models/GroundingDINO/groundingdino.py#58,6x,46,"[34, 25, 32, 20, 28, 5, 21, 33]",10054,2828,8705,1479,52,0.7187,False,0.1579,False,self.transformer.decoder.bbox_embed = self.bbox_embed,            samples = nested_tensor_from_tensor_list(samples),10.75,ok,,,7.531
